timestamp,index,flightNo,flightPhase,width
2018-01-04T12:38:00.000Z,0,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,1,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,2,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,3,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,4,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,5,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,6,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,7,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,8,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,9,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,10,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,11,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,12,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,13,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,14,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,15,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,16,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,17,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,18,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,19,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,20,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,21,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,22,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,23,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,24,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,25,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,26,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,27,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,28,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,29,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,30,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66
2018-01-04T12:38:00.000Z,31,27e5264d9db2cf9caeb1185f16b9c87e58db09d0082a31d91ff5d0db876642a9,2,66